Transaction_ID,Customer_ID,Product_ID,Product_Category,Product_Price,Quantity,Total_Amount,Purchase_Date,Payment_Method
187ff81b-d0c2-410a-a5d1-2202f30380f0,1084,102,Groceries,465.89,3,1397.67,2023-10-30,Debit Card
9a1414d5-d310-4df6-9120-bf0f0878fee0,3692,300,Toys,210.71,4,842.84,2024-08-17,Debit Card
e62745dc-c467-454a-b265-890058c6163f,3986,168,Beauty,53.31,3,159.93,2024-03-10,Cash
81de5b6a-d0da-499f-b284-66a385dee9bb,3221,709,Clothing,42.73,2,85.46,2023-06-19,Credit Card
c64e858a-489a-4375-a880-aced784b69e6,4494,960,Electronics,477.02,1,477.02,2024-01-27,Cash
a8ea4df8-9b81-401b-8f90-80f0133ab9a1,4953,184,Clothing,383.63,3,1150.89,2023-06-17,Credit Card
d0b9ca23-a911-4500-b702-865a1f8cb344,3049,785,Sports,257.84,4,1031.36,2025-01-15,Cash
c079cbf7-e9a1-4415-ac37-717d0d3f73a9,4217,86,Beauty,395.56,3,1186.68,2023-10-13,Debit Card
6d4440c4-4c4a-4a4d-bc15-c502f5c69097,2588,826,Home & Kitchen,274.93,3,824.79,2024-02-08,Credit Card
fdea11ce-60ff-4168-87f1-1a75beb6e1ba,4731,936,Clothing,496.1,2,992.2,2023-10-21,Debit Card
1ea6026d-1293-4e6a-9305-dc5c47438a69,2401,165,Home & Kitchen,241.95,3,725.85,2023-09-12,Credit Card
e849b181-9405-47b6-83c7-b2c99113d984,2393,874,Books,397.37,4,1589.48,2023-12-25,Credit Card
8dc6c593-3148-49ff-a0e6-8227ae48e133,4306,525,Books,110.12,2,220.24,2025-01-01,Online Payment
0e7a0adf-03d3-4209-ac3a-3177650b828f,4168,601,Clothing,488.19,2,976.38,2025-01-20,Online Payment
81804aef-61bc-410b-b6a2-92c106f325f2,3283,790,Sports,196.7,3,590.1,2023-10-04,Debit Card
97842bae-346e-4aac-bb3f-0d1be44212ed,4686,43,Electronics,229.19,1,229.19,2024-04-16,Cash
a440d7f9-67d4-4ef0-ad6a-c2f0db556419,1070,681,Beauty,326.11,4,1304.44,2023-04-13,Credit Card
e698ed94-d8f7-4bd6-8735-a8e5ba9a9639,4971,323,Sports,47.19,1,47.19,2023-05-08,Credit Card
82d20678-9ddc-4c80-8b8a-9adc47ce066e,3428,140,Sports,249.7,5,1248.5,2024-11-09,Cash
c46a33ec-e94e-4f61-b491-2d5fcb3aeae5,1490,640,Electronics,394.14,3,1182.42,2024-10-03,Debit Card
6d13980b-813a-4870-acd5-9388a211799f,2278,550,Books,150.26,1,150.26,2025-01-12,Credit Card
c122675b-6045-429c-8874-dd1fcbfae6d0,4846,308,Groceries,349.47,4,1397.88,2024-01-06,Debit Card
7d10580a-12ac-4d98-bedb-5c5cc33f954e,2149,349,Books,490.75,5,2453.75,2023-07-27,Cash
cf7532e1-e69b-4354-bab9-5b312f3c8513,1307,511,Toys,370.62,4,1482.48,2024-03-24,Credit Card
8a312c2e-95cc-4875-9256-98f10b2df64d,1107,292,Beauty,96.46,1,96.46,2023-03-12,Debit Card
19693e89-d950-4535-83ab-da17709771d4,4815,538,Clothing,184.45,1,184.45,2024-08-12,Cash
6edcc08e-fef3-4984-83f9-d91ff5883c65,4145,342,Beauty,444.76,2,889.52,2024-05-21,Debit Card
ac3d1777-71f4-4e53-87e3-9fe194907784,3384,820,Clothing,119.6,3,358.8,2024-12-29,Cash
3876648e-63bb-4c76-bbf9-2498315e987b,4446,779,Clothing,406.73,5,2033.65,2024-06-29,Cash
6e9f3700-655e-43e3-8b15-4859dfb414a0,4712,566,Toys,54.72,4,218.88,2023-08-16,Credit Card
adf7960f-a21a-425c-95b0-1cacf2dd7206,2277,941,Books,51.02,3,153.06,2024-10-11,Cash
bdf31d16-6fd8-4c83-a82c-9233b6d2e484,4035,54,Groceries,39.03,5,195.15,2024-10-16,Credit Card
f5943b80-fe57-4cbe-a9be-2863e8d18ab3,1437,913,Sports,26.05,3,78.15,2024-01-18,Online Payment
1be2be40-6e3d-400d-9bba-d444f02a4623,3219,110,Toys,83.61,5,418.05,2023-07-10,Debit Card
e391e41c-402f-4354-825b-7c8048e17af3,1335,343,Groceries,96.64,5,483.2,2024-06-27,Credit Card
7784264d-d82f-4b9a-aec8-08c1d5ab90f4,3583,832,Electronics,237.81,2,475.62,2024-11-16,Debit Card
e842a648-dc55-4cbc-ab0b-65b4c0f7cded,4022,981,Home & Kitchen,494.88,1,494.88,2023-07-13,Cash
6ec08f4c-b71b-4dc3-9a51-3db263bb3438,3362,814,Home & Kitchen,248.86,2,497.72,2023-08-15,Credit Card
24e32a56-84a0-4d09-8f3d-2cb764873878,2760,217,Books,100.27,5,501.35,2024-03-05,Cash
de78f4c1-ae34-4270-bb4f-65194c976df5,2410,140,Books,486.99,4,1947.96,2024-10-02,Cash
8d308e40-9ee5-445e-94bf-f6a2006d1f3a,2103,256,Clothing,354.92,3,1064.76,2023-06-26,Online Payment
362b7521-eb13-489a-a0b8-d88ff75709c4,1005,118,Books,297.41,3,892.23,2023-06-16,Debit Card
eea1ba8c-cf8d-4dee-8baa-fe50a714d1d2,3361,189,Clothing,483.75,2,967.5,2023-06-23,Debit Card
bf9fedc9-cdd9-43a7-b440-1a0eec1ac1a9,3912,42,Home & Kitchen,499.08,1,499.08,2024-06-26,Credit Card
80df20fa-bcde-408e-aea8-6bd14bc6622a,3801,405,Groceries,482.78,3,1448.34,2023-10-04,Credit Card
b7536de3-823e-4113-a816-39669c683353,3353,3,Home & Kitchen,360.03,1,360.03,2023-08-04,Online Payment
76057bda-b39f-49aa-8fe9-2d1b99e05476,1438,350,Home & Kitchen,226.3,2,452.6,2023-07-17,Credit Card
5a68dc0d-fc6c-4f46-b33a-f30dd6b39c55,4558,378,Beauty,488.74,4,1954.96,2024-02-04,Cash
57ef24fa-27e3-44c2-a94b-0f251ff92866,2816,680,Home & Kitchen,429.59,2,859.18,2024-07-29,Debit Card
e25834b1-754f-41d1-b49b-eb3b9b4d4ad7,2594,362,Home & Kitchen,435.63,2,871.26,2024-09-29,Online Payment
51bb3b03-1dcc-44ad-b8f1-3e2d00947747,3002,972,Toys,221.54,3,664.62,2024-08-20,Credit Card
6f45e49a-e801-4259-8079-25e81a5a88af,2774,475,Groceries,35.4,1,35.4,2024-02-18,Online Payment
b23211ec-d249-4e3c-8fb0-56c4e5b9b0a4,3147,297,Home & Kitchen,209.64,3,628.92,2023-10-12,Debit Card
f79dd77d-381b-4b4d-af25-8856fb665618,2160,287,Groceries,215.95,1,215.95,2023-11-25,Online Payment
de97358c-5751-4e9c-a439-9ae1eadd0b73,4218,781,Clothing,295.31,3,885.93,2023-09-23,Cash
b1625f06-a285-4c08-a370-d7d204483c73,3638,230,Sports,104.46,3,313.38,2024-10-09,Online Payment
c72cba50-966b-4571-a2f3-562e0d084b4c,4946,400,Toys,84.43,2,168.86,2024-09-04,Online Payment
e6988ff0-48d8-40b0-833d-34c84f66045e,4706,137,Electronics,391.6,4,1566.4,2023-12-10,Online Payment
a8af565f-bc6b-4bd7-8b27-9831824365d4,1896,972,Groceries,59.36,3,178.08,2024-03-16,Cash
6368b92d-9c1a-4855-87f2-96833608aa00,3825,102,Toys,431.69,5,2158.45,2023-06-25,Cash
e2326096-c436-43ef-961c-0a86ff845bac,4057,414,Electronics,36.17,1,36.17,2023-10-25,Debit Card
51853d6f-bf8a-49ce-9566-f7bfb7cc56b4,4681,290,Toys,405.81,5,2029.05,2023-10-25,Debit Card
9941b056-1053-49f0-94da-ed551070bcb6,3570,509,Electronics,78.8,1,78.8,2023-12-12,Cash
5528d5ec-8615-4d16-9587-b0da63388e6c,4147,707,Books,286.14,1,286.14,2023-03-21,Online Payment
27735340-101e-474c-bab2-ab65aa48430f,1792,192,Clothing,367.65,4,1470.6,2024-02-15,Cash
14945c93-b168-406a-b837-f6775deb4814,3850,824,Toys,295.17,4,1180.68,2024-06-27,Cash
49d8802b-92ce-4ade-9773-298f40609fdd,1393,390,Sports,314.19,2,628.38,2023-02-13,Cash
3532f8aa-ef9a-4efa-a7d4-e77dfb69db8f,1187,879,Beauty,181.66,2,363.32,2023-07-30,Cash
f20fd982-549b-472f-b983-1c496ae8520f,3019,234,Books,478.96,1,478.96,2024-06-23,Credit Card
d14c428a-9289-45de-9553-9bdeb493fdb0,1422,579,Groceries,119.5,1,119.5,2024-10-05,Debit Card
a7cc9709-54fc-4ee1-b731-087a2943cbc3,2913,423,Clothing,55.79,5,278.95,2024-02-08,Online Payment
7eb3d1fb-1c81-4d20-bfab-97a4b42ca267,3942,139,Home & Kitchen,370.32,2,740.64,2024-01-27,Cash
ae5c0657-a7c7-460c-83c4-994c90d98460,1396,38,Toys,10.79,5,53.95,2024-11-10,Online Payment
ca2b1b1f-3cd4-46fc-85fc-f43552eadeaf,1492,288,Sports,447.09,1,447.09,2023-02-25,Cash
609c06b9-3937-4b2f-9be3-961f5ca02339,4782,243,Clothing,51.29,3,153.87,2023-02-07,Debit Card
0ee60df7-cd7c-40fc-afe6-824df379be29,1180,488,Toys,272.83,1,272.83,2023-10-15,Online Payment
1594e1c3-59b8-4ab8-b2fe-92782b90207d,4346,222,Books,444.3,1,444.3,2024-02-27,Credit Card
b8f7b6d4-c49f-4968-84fa-9c8165c11b46,3063,597,Home & Kitchen,462.78,3,1388.34,2023-06-28,Credit Card
7342d9a2-a56c-458b-b357-3e98c83296d1,2749,714,Beauty,467.65,4,1870.6,2024-03-08,Debit Card
060f87ee-a518-4409-a0da-3f84bc7763db,1110,757,Clothing,490.45,5,2452.25,2024-02-25,Credit Card
008a8c5b-26ca-4104-a750-fc63f9c3b905,3733,282,Home & Kitchen,90.17,2,180.34,2023-09-05,Debit Card
efc69714-ea73-4e70-b75c-b1756b3c5169,4020,47,Groceries,101.95,2,203.9,2023-07-17,Debit Card
3f7e8d0c-dce5-46a6-ae73-c22fd093be8c,1543,303,Sports,35.33,4,141.32,2024-09-30,Debit Card
5cf4f8a2-3f38-4d9c-9ef4-bf6c4373f678,3533,138,Electronics,63.35,2,126.7,2023-09-02,Cash
ea2eb57d-5d5e-4aea-ba73-551fed5828d1,3568,775,Toys,418.2,4,1672.8,2024-07-16,Debit Card
179a1025-bc6c-4d01-ba92-5cb114c82beb,3817,65,Groceries,239.5,1,239.5,2024-10-16,Debit Card
79f9eab6-e8ea-42bb-9917-094b8fa08f43,2534,36,Groceries,343.8,4,1375.2,2024-02-14,Credit Card
b84e39d6-4dc3-4189-a9b8-e8332ea28d0f,1347,783,Groceries,109.83,2,219.66,2024-07-06,Online Payment
27a3b50d-32f0-40f4-98e5-86ae3f6c6501,1444,446,Home & Kitchen,351.35,2,702.7,2024-04-24,Cash
5fa60fd4-1a24-47c4-a44b-166c4571ddcc,3923,533,Beauty,443.76,2,887.52,2024-07-28,Debit Card
3637cea2-7b03-4250-a5ca-aa3e66356d05,4906,460,Books,90.21,4,360.84,2023-10-08,Cash
fcad470a-b9b0-4c93-80a2-e6bed986372c,2293,267,Home & Kitchen,463.48,1,463.48,2023-11-05,Debit Card
4fdda771-314f-41cc-a782-8f86e57fd653,2662,303,Books,387.42,4,1549.68,2023-05-15,Credit Card
260dfd12-cd7e-4034-9ecf-b662c4e71074,4582,596,Clothing,399.32,2,798.64,2024-08-29,Credit Card
29e69a8c-5996-4128-bc38-a497c1441909,1941,755,Clothing,282.23,4,1128.92,2023-10-02,Debit Card
b3cb910b-4759-42e1-aa57-511af46317bc,1216,531,Groceries,271.82,2,543.64,2024-10-27,Debit Card
8849d044-4fde-4b2a-8c75-1e8125cb72b1,1985,930,Electronics,256.67,5,1283.35,2023-11-18,Credit Card
a5517369-255f-4268-9422-57f5b16b92a3,1989,552,Clothing,172.86,5,864.3,2023-05-31,Credit Card
0e64ad94-2029-4a8b-886d-8cab054aeffd,2063,268,Beauty,276.71,2,553.42,2023-04-03,Credit Card
2dc00e90-eec4-4db3-866e-dab51d81066b,2751,503,Home & Kitchen,74.16,2,148.32,2024-09-01,Credit Card
19978569-24c8-44f3-a15a-857c36bbf765,3121,152,Sports,40.36,5,201.8,2024-01-17,Credit Card
bc2e7435-d5d3-4326-942c-411633abc052,4021,779,Beauty,233.15,3,699.45,2023-06-05,Cash
a44e2d7f-cbce-4bd5-8729-ab9996b4e18f,1122,34,Electronics,391.12,1,391.12,2024-01-07,Credit Card
2b3cc34f-59dc-43ec-a30c-ef508844f525,1342,331,Groceries,379.99,5,1899.95,2023-08-14,Credit Card
8d4fa9f5-b259-4a09-aecf-f34daa5ab9d3,1338,705,Home & Kitchen,242.99,1,242.99,2024-03-26,Online Payment
4cc03cb5-9717-495a-918d-a7bd7cff24d0,4209,916,Beauty,33.34,5,166.7,2023-08-02,Credit Card
3df50790-6634-42c4-b075-21080194e6a5,3945,154,Beauty,159.86,1,159.86,2023-02-11,Cash
d0f30af8-b156-49b5-958a-ae76fc15278f,4082,300,Toys,83.84,5,419.2,2024-03-24,Debit Card
9638072b-d53f-454c-be95-5de079cbac20,3459,685,Sports,147.16,5,735.8,2024-05-24,Credit Card
927a96d6-763f-439c-8c92-f056d487e631,1616,180,Toys,253.2,1,253.2,2023-10-17,Cash
b062575f-6c01-495d-907e-4aa641a3af30,2554,481,Electronics,256.04,4,1024.16,2024-02-29,Credit Card
8a96ae16-5312-459a-b3d3-4054fbd65af9,1180,614,Electronics,6.38,3,19.14,2023-10-01,Debit Card
843870f0-5a46-4305-8c88-eef594371f2c,2547,354,Beauty,48.9,5,244.5,2023-05-09,Cash
b7cf4e0c-a7c0-4564-afa1-487d4de46cd3,3171,154,Books,191.97,1,191.97,2023-07-14,Debit Card
53c5556a-957c-48d7-b78c-a8cffd5c524a,2691,153,Toys,258.28,3,774.84,2024-11-28,Cash
6aefc4e2-6ac3-40f1-8afa-da00fc9bba49,3708,51,Beauty,158.51,2,317.02,2023-09-02,Online Payment
9a91383c-6984-404b-8762-46e5ae52103f,3988,43,Electronics,314.38,1,314.38,2024-09-30,Online Payment
9d54196b-6a9a-4161-968b-55c44e30d4f0,1851,247,Books,303.04,5,1515.2,2023-09-17,Online Payment
c3001885-7814-459c-bf7e-34d6070ee9d0,3531,364,Electronics,387.32,5,1936.6,2023-02-11,Debit Card
95a10f0f-b809-4cf9-8e56-7b852402390a,1515,67,Electronics,137.57,1,137.57,2023-05-13,Credit Card
2f39fa63-d18e-43f1-8017-c41ecafc18b1,4544,402,Toys,418.27,1,418.27,2024-02-22,Credit Card
064b3bce-9bc8-45ba-90a7-5ad89f80b69e,2071,641,Toys,481.27,2,962.54,2023-07-11,Online Payment
fb713539-43bf-4df9-9154-07e6a9887246,3041,902,Home & Kitchen,260.25,4,1041.0,2024-10-08,Debit Card
60cbc4d9-bbef-4be7-b41e-34ef0611e43d,3164,664,Clothing,202.86,2,405.72,2024-03-31,Debit Card
4ef34290-4e3e-428b-b790-9edc463aca97,3756,68,Groceries,349.84,5,1749.2,2023-06-14,Cash
8563f22b-6565-4820-8f04-c10cf2d1e84e,3973,175,Toys,206.78,2,413.56,2023-06-17,Credit Card
91f47059-94af-49a6-9b61-11236251c1e3,1994,901,Books,379.46,2,758.92,2024-08-14,Cash
fbac9552-66fb-46f7-8dc2-2f35e4ddca06,3958,743,Books,110.87,3,332.61,2023-11-09,Cash
74d5c3ed-b192-43c2-a895-92503b0c8f4e,1336,474,Electronics,411.91,3,1235.73,2023-05-08,Online Payment
7001e0f0-2afc-42af-b258-6323664b92cd,1641,364,Beauty,380.04,1,380.04,2023-07-05,Debit Card
a876b476-c573-47f3-93ce-2ebc991ab43d,2651,808,Home & Kitchen,361.96,3,1085.88,2023-11-28,Cash
2e8b27e0-7fb0-4ad8-a765-ffb7dd938704,3226,700,Groceries,150.45,1,150.45,2024-03-11,Credit Card
8611c6f9-a404-4997-8076-21f6f9896857,2924,387,Toys,208.54,3,625.62,2023-02-13,Cash
80fac031-1dc2-467b-b57c-a294a59de5af,3101,590,Electronics,387.16,1,387.16,2024-07-24,Cash
b7fc3ce7-4b40-434e-ac5e-7c305a521d92,1988,570,Groceries,416.06,3,1248.18,2024-12-06,Cash
2e56f856-e403-4098-bb01-2a91af4b23e0,3971,996,Groceries,235.51,1,235.51,2024-07-24,Cash
1629f260-691f-42e5-942c-2963271c8119,1153,297,Electronics,496.6,3,1489.8,2024-05-10,Debit Card
0ba5e261-8e21-4ab6-a75b-764b7e95c62d,1838,939,Home & Kitchen,108.42,3,325.26,2024-09-18,Debit Card
c841fb7f-52be-4232-9655-5bfc2f973f98,4393,539,Toys,295.63,1,295.63,2023-07-23,Online Payment
4d7e2d0e-0fbb-4011-8f5b-d4077a9fcc97,3983,228,Groceries,403.94,1,403.94,2025-01-19,Credit Card
1176eeb7-974a-429b-bd15-70d98c812fa6,3913,615,Sports,265.47,1,265.47,2025-01-04,Credit Card
1663f193-73a0-4ab3-b421-abf1a8565759,3484,1000,Home & Kitchen,124.34,1,124.34,2023-12-15,Debit Card
c8dc80bc-a75d-4fff-9dfd-f6275ec7a0b5,3017,222,Groceries,205.47,3,616.41,2023-10-02,Debit Card
3ef2e439-bcfa-4425-bee1-e7c04d2bb062,1160,904,Books,428.13,1,428.13,2024-12-13,Credit Card
325fec4b-8bfb-468d-b866-4a3cf0538a3a,4760,769,Sports,380.41,3,1141.23,2024-06-10,Online Payment
fedfc0f6-ab69-429f-9c71-47d74a3531ad,1390,473,Books,390.56,5,1952.8,2024-01-15,Credit Card
1b5aa2ea-ae83-4bf4-b07a-b281d4febc96,1043,934,Groceries,108.31,1,108.31,2023-05-26,Credit Card
b98669cd-91cc-480c-bb9c-d21243ee45cd,3400,110,Beauty,390.42,1,390.42,2023-04-16,Debit Card
3ee1eb4f-fbbe-4485-9dd1-14d09a2e5e6e,4430,612,Electronics,125.97,4,503.88,2023-12-08,Cash
3ba920fc-945b-4783-954e-4fd4a188338e,2934,653,Sports,135.62,3,406.86,2024-09-12,Credit Card
43100944-23e0-407e-b4f0-a37e1428ea70,4933,743,Books,458.75,5,2293.75,2024-01-01,Debit Card
3d4a9b0c-12a5-49bf-9b3f-eca6681babb3,2604,377,Beauty,71.29,1,71.29,2023-11-15,Credit Card
21a78302-b321-4020-8796-02373ed826b5,2274,619,Clothing,405.21,5,2026.05,2024-12-18,Cash
fd68b6e7-4316-47fa-afae-3374ff642098,1445,553,Toys,116.79,4,467.16,2024-12-22,Online Payment
e8ada0fb-8415-461e-a88f-7b68c16ce2a6,2404,859,Electronics,295.35,4,1181.4,2024-07-26,Debit Card
f0d44bb8-3132-4ba1-a5d8-03338252f936,1698,835,Groceries,471.09,5,2355.45,2024-07-24,Debit Card
d4a8b877-6c09-42e5-9235-0ef01638531c,1301,246,Sports,141.13,3,423.39,2023-11-10,Online Payment
3a9905d1-b032-4957-a8a2-0981f170749e,1314,95,Toys,467.22,3,1401.66,2024-11-11,Debit Card
515a368a-f36f-47c6-9e58-266f447c84a6,3128,549,Books,470.63,1,470.63,2024-01-16,Cash
ab835a1b-2b32-4df2-bda7-315361f51b34,3582,22,Beauty,122.64,4,490.56,2024-06-12,Online Payment
cbd97556-12a9-4fdf-8ec5-6e03282690ab,2783,990,Electronics,262.07,1,262.07,2024-09-07,Credit Card
dd4ab67e-50a9-4567-b4d9-020b2ebdc08b,4057,132,Books,391.25,1,391.25,2024-03-29,Credit Card
8fb47709-b359-4a99-bbb1-9bba2b3091d2,4866,198,Electronics,262.53,2,525.06,2023-08-10,Cash
f4861851-4d3f-4687-8bb3-283035b987c8,2599,408,Clothing,410.0,1,410.0,2024-05-19,Online Payment
7ab0b80d-2789-4680-b796-89ca84953540,1630,702,Sports,40.98,2,81.96,2023-06-17,Credit Card
6f4d0ceb-b0d5-4c69-a0d4-a053cd388b5f,4902,180,Home & Kitchen,130.74,3,392.22,2024-03-05,Cash
61ef713e-eacc-491c-800a-ab80f5b31859,1213,838,Books,256.99,2,513.98,2023-05-09,Online Payment
31d8ba53-b7d4-4204-b4f1-ef3dfbe88176,3343,112,Sports,315.06,4,1260.24,2023-02-19,Online Payment
410f6bdd-af04-41df-b3e7-da768bd67e28,4125,575,Groceries,312.48,5,1562.4,2025-01-12,Cash
3f38bd9b-4e90-47a9-b3c5-a013ff915556,2189,768,Electronics,62.34,3,187.02,2024-05-26,Credit Card
825a848f-0fad-4313-a02b-868ca8c9e8a2,4251,541,Sports,391.22,3,1173.66,2023-12-15,Cash
53fa0dd2-1569-4850-88a1-6089cd70aa47,1972,489,Groceries,206.69,2,413.38,2023-11-23,Debit Card
b1ee8e7e-443f-41fb-bc11-13bf56578610,3642,384,Clothing,31.43,3,94.29,2024-05-15,Online Payment
be1eaec4-ced8-4486-b424-f163c5cf8c9a,3830,711,Electronics,304.81,1,304.81,2024-08-28,Cash
bd995f05-f53c-4758-b56b-463c510556a4,3312,595,Clothing,402.63,3,1207.89,2024-06-08,Debit Card
328b4f5a-2561-4ccf-946b-a4e41fb582c4,4829,17,Sports,495.99,5,2479.95,2023-02-28,Debit Card
5c5a0db8-72f6-4c9b-aed3-42ad8c5bd7f7,2650,775,Books,384.48,5,1922.4,2024-11-17,Online Payment
bee93064-e638-4a58-bc3f-0e638d0cd893,4561,800,Toys,415.99,5,2079.95,2024-10-14,Online Payment
97f4ff42-efad-45aa-9f30-8ede0bd23cf1,1367,911,Toys,76.86,3,230.58,2024-05-17,Online Payment
bf0e7b39-1746-45c4-9b29-1304ead1d092,3608,975,Home & Kitchen,77.73,5,388.65,2024-11-11,Credit Card
5e43d3ad-6105-4a82-9539-fd53a0611cdd,2205,22,Toys,286.89,2,573.78,2024-09-25,Debit Card
37776635-1904-4faf-8d8e-bc84ef7e492b,4647,195,Clothing,96.55,2,193.1,2024-10-30,Cash
10a78657-fb33-48d7-987c-310b94a0413c,4197,145,Books,205.09,5,1025.45,2024-05-27,Credit Card
e7f8240f-e1cf-4787-a01c-d37cb6d758bd,2670,638,Electronics,495.06,4,1980.24,2024-10-12,Debit Card
1c407569-f39f-402f-a561-a17952046a23,2630,656,Clothing,231.3,4,925.2,2024-10-13,Credit Card
54778c2e-f35b-4321-9352-f6a0eb837196,3629,453,Groceries,375.89,3,1127.67,2024-11-23,Debit Card
cdbf7ead-b714-4501-b4e7-6149cf38715d,3129,622,Home & Kitchen,166.26,5,831.3,2024-12-29,Cash
0760b4a7-5d43-4054-a664-d250e5c7fa74,3663,250,Groceries,330.34,5,1651.7,2024-06-12,Credit Card
3b6cf8a5-a536-4411-9043-216e29f99e48,4424,839,Toys,414.87,3,1244.61,2024-06-09,Online Payment
674e6178-af7d-49ee-a7a0-154dee56eb8a,4634,680,Clothing,490.89,5,2454.45,2024-06-27,Online Payment
79199360-2fc3-4c2f-b4b5-7588c096b602,2398,31,Groceries,206.08,3,618.24,2023-12-11,Debit Card
59d549da-a90d-4fc4-87a4-8a955aa42f92,2778,677,Toys,51.28,5,256.4,2024-01-03,Online Payment
e754a2ff-d45a-408f-9e23-a5086ea75779,3346,388,Beauty,206.43,1,206.43,2023-08-24,Debit Card
59f11f16-3aa5-4c40-8daf-be330944ced2,1061,576,Sports,405.33,1,405.33,2024-01-23,Debit Card
4576b939-fc9a-498e-b096-21b469071ce5,4139,195,Beauty,287.9,1,287.9,2023-05-20,Cash
04e0892d-fd46-42eb-a790-2bf800d5c5f6,4454,197,Toys,202.34,2,404.68,2023-06-23,Debit Card
aff24c15-f08a-43b1-9cf5-2afd704de2fa,3406,816,Toys,425.63,3,1276.89,2023-05-08,Credit Card
8a780c53-960f-4d15-9855-139b87c75176,4500,31,Groceries,241.82,2,483.64,2024-11-05,Credit Card
b16c0f05-34f4-4f11-9fdc-e3ad4eb1bfe3,1026,684,Books,302.19,4,1208.76,2024-05-28,Credit Card
566e6109-6d08-457d-abf5-9dd179464969,1225,120,Books,254.43,1,254.43,2024-05-17,Credit Card
df95e92c-bfe4-4db7-8893-2a6065fc0812,3737,198,Beauty,412.66,1,412.66,2023-10-17,Credit Card
887d95ee-3fb6-4f40-9ab2-851e3d646718,4872,68,Books,266.27,5,1331.35,2023-06-07,Cash
5e0ca880-fd46-47c8-a14e-9685997637b6,1328,301,Clothing,429.63,3,1288.89,2024-07-12,Credit Card
a852787d-c71a-4ec1-bb8e-b5657f778193,2856,418,Groceries,432.13,5,2160.65,2024-03-01,Debit Card
b01ebce1-bd58-472f-931d-d9679f2bb447,4571,597,Sports,322.83,2,645.66,2024-02-18,Credit Card
cfe1c697-57f7-4430-97fb-a55da1610fbe,3989,378,Home & Kitchen,320.56,3,961.68,2024-08-10,Credit Card
d3eb1ce6-0ea8-412b-9c89-48351eaaf32f,4668,508,Sports,224.13,3,672.39,2024-11-15,Online Payment
45f1088c-989b-4297-b2e7-09a41084735b,1664,60,Sports,443.29,4,1773.16,2023-11-13,Online Payment
909b3bd5-a6ed-477d-a957-faab5a539b20,3750,134,Groceries,175.55,5,877.75,2023-04-02,Credit Card
6144faa4-9542-4a97-869b-7e059357fe74,4055,894,Sports,363.87,4,1455.48,2024-03-23,Online Payment
b0456337-bd68-4a0b-8ac7-4a3970975b68,4780,49,Groceries,284.88,5,1424.4,2024-01-19,Credit Card
7b364b03-7bd8-4bf6-b3e7-e9aaa6aff0f4,4150,797,Toys,16.25,5,81.25,2025-01-28,Cash
68a1df3b-475e-4307-94b8-f1aeec0b57db,1275,994,Home & Kitchen,103.23,4,412.92,2024-12-01,Debit Card
f05d3cb5-8663-4691-a8f4-1d9100e3e493,1365,960,Groceries,477.33,3,1431.99,2023-11-28,Cash
92a172d6-4659-42fb-8895-64e50750e502,3928,953,Groceries,105.3,4,421.2,2024-07-28,Credit Card
038bcc0e-75d6-41c7-a7cf-6b2bc052ac6b,2913,558,Clothing,234.81,2,469.62,2025-02-01,Debit Card
139b04be-e1cf-4363-8a45-6f1c89c28f80,3777,105,Clothing,303.45,1,303.45,2023-10-04,Online Payment
ff39aabf-cf78-476e-b8cf-43a8d288b9e2,1461,225,Books,122.8,5,614.0,2023-08-25,Cash
d27c82d8-d81d-4c48-86d2-4318a7c714e9,1542,479,Sports,275.33,3,825.99,2023-11-26,Online Payment
478657f4-6213-40bb-88f8-fa714bc943bf,1496,195,Home & Kitchen,226.51,5,1132.55,2023-08-18,Cash
12258eff-38b5-4d66-98b3-00c3a8b60aac,2257,271,Electronics,364.36,2,728.72,2023-05-09,Cash
1c0bc9de-3f3e-4165-bcc4-b6906ef2329a,1195,145,Books,150.54,1,150.54,2024-04-20,Credit Card
aaca2c5b-5339-4c22-8231-65a22c9d2639,2766,283,Toys,497.49,2,994.98,2024-01-22,Online Payment
318a2c18-ad5e-4f30-bf96-65dc0afbaa5f,1839,699,Toys,416.84,4,1667.36,2024-09-09,Online Payment
fc4b6146-126e-47b5-ae51-ea38cbcce806,3188,111,Groceries,453.0,4,1812.0,2023-11-11,Debit Card
36f68c9a-1e1b-4db8-aa7a-00dce03107dc,4748,192,Clothing,11.94,2,23.88,2023-05-12,Credit Card
393c52b9-0bce-4119-80eb-5f123929fce0,4597,504,Groceries,55.66,2,111.32,2023-11-25,Cash
ab4b9bed-1973-4340-ac44-90f583fddd22,3127,953,Books,89.95,5,449.75,2023-12-24,Cash
2d51e3df-088b-4166-acbb-605d1f2c4ef9,4008,850,Sports,393.28,5,1966.4,2024-02-10,Online Payment
c2f3d70f-6af4-4851-8d99-cc296dbf2243,1957,777,Books,433.96,2,867.92,2023-11-26,Debit Card
9bae7c98-2fe8-458e-8122-e2509c787219,4590,118,Groceries,274.04,3,822.12,2024-06-18,Online Payment
7a387003-2cef-4488-9e82-6270a2ecbdf7,1119,347,Home & Kitchen,288.35,4,1153.4,2023-11-08,Credit Card
4434525a-cb11-4643-a162-014afe92fb69,3018,805,Books,204.38,1,204.38,2024-09-04,Online Payment
